budget,id,original_language,original_title,popularity,revenue,status,vote_average,vote_count
75000000,10555,en,Shark Tale,17.999273,367275019.0,Released,5.8,1612.0
0,19675,en,Pretty Cool Too,0.88213,0.0,Released,4.8,8.0
1182273,31922,en,Year of the Gun,1.74562,0.0,Released,4.2,9.0
0,156995,en,"Fuori uno sotto un altro, arriva il Passatore",0.054817,0.0,Released,0.0,0.0
0,85533,de,Whores' Glory,1.477577,0.0,Released,6.8,26.0
0,119916,en,The Tempest,1.8e-05,0.0,Released,0.0,0.0
0,284362,es,El vals de los inútiles,0.120001,0.0,Released,5.7,3.0
0,191060,nl,Het oog boven de put,0.122015,0.0,Released,7.0,2.0
0,197854,ja,強殖装甲ガイバー,0.025827,0.0,Released,6.2,5.0
25000000,17707,en,Brokedown Palace,6.570918,13000000.0,Released,6.2,115.0
38000000,55787,en,Water for Elephants,7.649466,114156230.0,Released,6.7,879.0
0,9929,fr,Astérix et Cléopâtre,7.681293,0.0,Released,6.9,191.0
0,2371,ru,Тегеран-43,1.878184,0.0,Released,6.9,8.0
0,149851,en,Enid Is Sleeping,1.304582,0.0,Released,3.5,2.0
0,195752,en,Tarzan in Manhattan,0.33017,0.0,Released,1.0,1.0
0,42839,en,The Girl Can't Help It,2.364634,0.0,Released,6.5,15.0
0,9591,en,That Thing You Do!,8.685761,34585416.0,Released,6.8,230.0
0,246049,fr,France société anonyme,0.11997,0.0,Released,4.0,1.0
0,73203,en,The Sorcerers,1.342408,0.0,Released,6.2,21.0
0,70798,ja,ギララの逆襲　洞爺湖サミット危機一発,0.202285,0.0,Released,4.0,2.0
0,121927,en,Get Mean,0.091615,0.0,Released,4.0,2.0
0,27130,en,I Walked with a Zombie,3.511113,0.0,Released,6.7,54.0
60000000,38167,en,Eat Pray Love,15.904834,204594016.0,Released,5.8,655.0
0,264646,en,LEGO Hero Factory: Savage Planet,3.120999,0.0,Released,0.0,0.0
0,69321,en,Pretty Maids All in a Row,4.216414,0.0,Released,6.8,10.0
0,19582,en,Sherman's Way,0.901498,0.0,Released,4.5,4.0
250000,27387,en,Gacy,6.677536,0.0,Released,4.4,18.0
959300,199916,nl,De Witte van Sichem,1.847632,0.0,Released,6.9,4.0
0,351423,en,Dock Ellis & The LSD No-No,0.094422,0.0,Released,9.0,1.0
20000000,9954,en,The Covenant,12.72212,37597471.0,Released,5.2,295.0
0,295914,ky,Kurmanjan Datka. Queen of the Mountains,0.340106,0.0,Released,0.0,0.0
0,26166,en,Crack-Up,0.767843,0.0,Released,4.7,5.0
20000000,16996,en,17 Again,11.362762,136267476.0,Released,6.1,1388.0
0,32049,en,Best of the Best 2,13.053072,6500000.0,Released,6.1,30.0
0,94771,fr,Les cent et une nuits de Simon Cinéma,1.115938,0.0,Released,6.8,4.0
0,26275,ja,Shimotsuma Monogatari,4.365377,0.0,Released,7.1,52.0
38000000,4478,en,Indecent Proposal,7.118123,266614059.0,Released,5.8,300.0
0,156708,en,Afternoon Delight,4.573796,0.0,Released,6.0,68.0
0,256421,en,Superman 75,1.22198,0.0,Released,7.4,19.0
6000000,15573,en,The Cowboys,3.189566,7500000.0,Released,7.0,60.0
0,20776,en,Return to the Batcave: The Misadventures of Adam and Burt,1.348822,0.0,Released,5.8,14.0
0,185934,en,A Kiss for Corliss,0.398518,0.0,Released,0.0,0.0
250000,42870,it,Plankton,0.539887,0.0,Released,5.3,10.0
0,28967,hu,Vuk,1.025539,0.0,Released,7.5,13.0
65000000,1271,en,300,18.108408,422610419.0,Released,7.0,5092.0
0,16015,da,To verdener,2.256139,0.0,Released,6.2,11.0
0,276844,en,The Little Death,5.593682,0.0,Released,6.5,167.0
0,125769,en,Angel,0.23401,0.0,Released,4.8,5.0
0,13847,en,Alibi,0.976106,0.0,Released,3.3,4.0
0,41463,en,My Favorite Wife,2.063447,0.0,Released,7.2,32.0
0,37631,en,Madame Curie,2.378019,0.0,Released,6.7,10.0
0,261872,en,Sunstruck,0.003242,0.0,Released,0.0,0.0
0,28138,en,Dinosaur Island,2.002248,0.0,Released,4.9,7.0
760000,80911,en,Payday,0.20268,0.0,Released,5.6,4.0
40000000,259693,en,The Conjuring 2,14.767317,320170008.0,Released,7.0,2018.0
0,199415,es,200 Cartas,0.122935,0.0,Released,10.0,1.0
0,81309,en,"Poszukiwany, poszukiwana",0.20497,0.0,Released,7.2,5.0
0,146712,en,A Fairly Odd Christmas,1.484618,0.0,Released,5.4,18.0
0,54575,en,The Killing of Sister George,0.487602,0.0,Released,6.2,13.0
0,46567,it,Si può fare… amigo,0.975488,0.0,Released,5.3,12.0
0,52936,en,In the Soup,1.272864,256249.0,Released,5.9,10.0
12000000,184,en,Jackie Brown,16.415498,39673162.0,Released,7.3,1580.0
0,104700,fr,La lune à un mètre,0.229221,0.0,Released,6.4,26.0
0,22112,en,Criss Cross,5.693534,0.0,Released,6.7,32.0
15000000,14435,en,My Bloody Valentine,5.245883,100734718.0,Released,5.3,303.0
0,25472,en,Merry Madagascar,4.763307,0.0,Released,6.3,57.0
0,59264,it,Silvio Forever,0.157131,0.0,Released,6.5,4.0
22000000,11395,en,The Santa Clause,9.665424,189833357.0,Released,6.3,501.0
135000,44010,en,Logan,0.588872,10474.0,Released,5.3,2.0
8000000,10881,pl,Avalon,5.019679,8826094.0,Released,6.8,93.0
50663,72640,en,The Old Mill,1.628504,0.0,Released,7.7,23.0
0,98635,ja,Shukujo wa nani o wasureta ka,0.428274,0.0,Released,6.8,4.0
0,26765,en,Mr. Warmth: The Don Rickles Project,1.590689,0.0,Released,6.1,4.0
30000000,76349,zh,辛亥革命,3.835131,108348.0,Released,5.0,41.0
53000,10165,en,Fear and Desire,4.482793,0.0,Released,5.1,66.0
0,278122,it,Un garibaldino al convento,0.148435,0.0,Released,6.0,2.0
0,85393,ja,絶対恐怖 Booth ブース,0.163544,0.0,Released,8.5,2.0
0,14088,ja,Hadashi no Gen 2,2.276585,0.0,Released,5.2,8.0
0,25676,cn,Bo bui gai wak,12.183711,0.0,Released,6.6,107.0
0,79113,en,A Princess for Christmas,6.73437,0.0,Released,6.4,56.0
175000000,150540,en,Inside Out,23.985587,857611174.0,Released,7.9,6737.0
50000000,102207,fr,Sur la Piste du Marsupilami,10.409049,48600000.0,Released,5.0,214.0
8000000,30815,en,Mortal Thoughts,5.133778,0.0,Released,5.3,43.0
0,32517,cn,審死官,2.21879,0.0,Released,7.0,20.0
11000000,2165,en,Liberty Stands Still,11.774131,0.0,Released,5.6,47.0
0,398924,fr,Un sac de billes,12.389862,0.0,Released,7.8,100.0
19000000,9737,en,Bad Boys,9.262184,141407024.0,Released,6.5,1729.0
0,422960,el,4.1 Miles,0.232762,0.0,Released,7.8,5.0
80000000,15362,fr,L'ennemi public n°1,8.835512,0.0,Released,7.3,223.0
0,23627,en,Second Chorus,3.874151,0.0,Released,5.6,8.0
0,120872,en,The Girl and the Fox,0.160435,0.0,Released,5.2,3.0
0,64239,fr,Kamikaze,0.941056,0.0,Released,7.0,3.0
0,104244,it,La donna del lago,1.023733,0.0,Released,6.6,4.0
0,356326,da,Sorgenfri,2.673646,0.0,Released,5.7,35.0
0,19114,en,Endless Love,5.786435,32492674.0,Released,5.0,34.0
0,11002,en,"Greystoke: The Legend of Tarzan, Lord of the Apes",4.627865,45858563.0,Released,6.0,111.0
0,66022,en,The Chalk Garden,0.813061,0.0,Released,5.5,11.0
0,300654,en,Wildlike,10.754914,0.0,Released,6.6,44.0
0,259387,nl,De tasjesdief,0.007424,0.0,Released,0.0,0.0
0,382725,en,Sociopathia,1.112734,0.0,Released,5.1,7.0
37000000,11802,en,Space Chimps,6.212702,63800345.0,Released,5.1,102.0
0,90966,en,Magic Town,0.484279,0.0,Released,6.4,5.0
0,19950,hi,13B: Fear Has a New Address,1.39827,0.0,Released,5.7,16.0
0,433086,hi,Machines,0.469489,0.0,Released,0.0,0.0
0,61263,fr,Illégal,1.764981,404.0,Released,6.9,9.0
0,76226,fr,En terrains connus,0.45431,0.0,Released,6.5,2.0
55000000,253412,en,Everest,10.758754,203427584.0,Released,6.7,1805.0
0,46953,sv,Himlen är oskyldigt blå,4.200146,0.0,Released,6.8,12.0
10000000,314385,en,By the Sea,12.61223,3727746.0,Released,5.4,159.0
0,46460,en,Wanda Nevada,1.267946,2411145.0,Released,6.5,9.0
80000000,10207,en,Message in a Bottle,5.101392,118880016.0,Released,5.9,198.0
0,41779,en,Used People,1.345197,0.0,Released,6.0,5.0
0,19300,en,Carry On Behind,3.463556,0.0,Released,5.6,19.0
0,41487,en,Blonde Ice,0.401967,0.0,Released,5.6,6.0
20000000,9102,en,Screamers,12.758848,5781885.0,Released,6.1,154.0
0,401971,hi,Delhi in a Day,0.013968,0.0,Released,0.0,0.0
0,21970,en,The Watcher in the Woods,9.003838,5000000.0,Released,6.4,40.0
0,337874,en,Goat,2.523707,23020.0,Released,5.3,50.0
0,31930,en,Murder!,1.988389,0.0,Released,6.3,19.0
30000000,47904,fr,Hors-la-loi,1.170864,0.0,Released,6.5,20.0
0,36208,xx,A Dog's Life,1.972147,0.0,Released,7.1,46.0
0,438137,en,Becoming Warren Buffett,1.279124,0.0,Released,7.4,7.0
0,57602,fr,Un homme qui crie,0.62543,0.0,Released,5.0,9.0
0,95797,en,Waterloo Bridge,0.933263,0.0,Released,7.3,10.0
0,271164,en,The Song,1.69425,1009620.0,Released,5.9,33.0
0,188836,en,小子命大,0.009192,0.0,Released,6.0,1.0
32000000,9353,en,Nacho Libre,12.042646,80197993.0,Released,5.6,368.0
0,181850,en,The Pirates of Penzance,0.218585,0.0,Released,3.8,2.0
0,16672,ja,砂の女,9.768832,0.0,Released,8.1,88.0
0,430977,tl,Seklusyon,0.736739,0.0,Released,7.5,3.0
0,219823,fr,Les amis,0.00022,0.0,Released,6.5,2.0
0,43146,fr,Fanny,0.507325,0.0,Released,6.6,9.0
0,65873,en,The N Word,0.054365,0.0,Released,6.0,1.0
0,94659,ja,Todake no kyodai,0.175833,0.0,Released,7.3,4.0
12000000,12104,en,Pink Floyd: The Wall,6.773407,22244207.0,Released,7.7,363.0
0,48150,fr,Un Cœur en Hiver,2.319313,1666511.0,Released,7.5,32.0
0,273621,en,Cat Run 2,2.246531,0.0,Released,4.5,18.0
0,313511,en,Largo,1.042338,0.0,Released,7.5,2.0
0,78547,fr,Une femme d'extérieur,0.036477,0.0,Released,6.0,1.0
8000000,20128,sr,Život je čudo,2.287296,0.0,Released,7.3,42.0
0,37858,en,Bandaged,0.276734,0.0,Released,4.8,4.0
0,40752,en,Walk Like a Man,0.927452,0.0,Released,4.0,3.0
550000,81829,en,Bulldog Drummond,0.721118,0.0,Released,6.3,3.0
0,47745,en,Southside 1-1000,0.229936,0.0,Released,5.0,1.0
0,18359,en,To Kill a King,9.439462,0.0,Released,5.5,18.0
0,269258,de,Honig im Kopf,5.4192,0.0,Released,7.5,118.0
0,14137,en,Beer League,1.521008,0.0,Released,5.3,22.0
0,47723,sv,Larmar och gör sig till,0.460518,0.0,Released,7.6,5.0
135000000,49519,en,The Croods,14.757874,585178928.0,Released,6.8,2447.0
0,49360,en,Who Killed Nancy?,0.213093,0.0,Released,6.8,3.0
0,197210,en,Полигон,0.742592,0.0,Released,7.0,6.0
0,49725,it,Letti selvaggi,1.404752,0.0,Released,3.5,4.0
0,43441,en,Every Girl Should Be Married,0.593272,0.0,Released,6.3,6.0
0,33015,en,Go West,1.014248,0.0,Released,6.8,19.0
60000000,9641,en,Cheaper by the Dozen 2,7.101422,129181830.0,Released,5.8,542.0
0,109122,en,Night of the Blood Beast,0.821709,0.0,Released,2.4,9.0
0,116500,en,Incendiary Blonde,0.00349,0.0,Released,0.0,0.0
0,36432,en,Art & Copy,0.655022,0.0,Released,7.0,18.0
1500000,33344,en,The House of Yes,3.974374,626057.0,Released,6.3,30.0
0,339928,en,Once I Was a Beehive,0.987209,732655.0,Released,6.3,18.0
250000,11111,en,King Lines,0.215744,0.0,Released,6.3,4.0
0,41648,en,Fiorile,1.087972,0.0,Released,7.0,6.0
0,11383,en,The Living Desert,0.553225,0.0,Released,6.4,5.0
0,27203,en,They Won't Believe Me,1.686848,0.0,Released,6.2,7.0
0,99258,en,The Rag Man,0.00411,0.0,Released,0.0,0.0
0,52415,en,미쓰 홍당무,0.954434,0.0,Released,5.7,7.0
0,2262,de,Die Sehnsucht der Veronika Voss,1.126574,0.0,Released,7.0,21.0
0,154980,fr,Vent d'est,1.642119,0.0,Released,0.0,0.0
0,11522,en,Pretty in Pink,8.568378,40471663.0,Released,6.6,313.0
0,117472,ja,Hijosen no onna,0.164041,0.0,Released,6.0,2.0
13000000,34647,en,Enter the Void,8.378149,754249.0,Released,7.2,397.0
0,263524,en,Lewis Black: Old Yeller - Live at the Borgata,0.548512,0.0,Released,6.6,6.0
0,44507,en,Red Riding Hood,1.589347,0.0,Rumored,4.2,5.0
0,333387,en,The Wannabe,2.881769,0.0,Released,4.8,15.0
0,326536,en,The Coven,0.214465,0.0,Released,2.0,1.0
0,41282,en,Skipped Parts,1.975975,0.0,Released,6.5,21.0
0,35917,en,Crime in the Streets,0.632498,0.0,Released,6.3,3.0
65000000,383785,zh,功夫瑜伽,17.630487,254212245.0,Released,5.9,50.0
160000000,321612,en,Beauty and the Beast,287.253654,1262886337.0,Released,6.8,5530.0
0,23626,en,Blue Collar Comedy Tour: The Movie,1.578537,604856.0,Released,6.0,16.0
0,105153,en,Fencing,0.205474,0.0,Released,2.0,6.0
0,13818,en,Heartburn,16.071191,0.0,Released,5.9,48.0
0,271397,uk,Плем'я,5.278578,0.0,Released,6.7,92.0
0,207680,en,"Return to Return to Nuke 'Em High, aka Volume 2",0.906976,0.0,Released,0.0,0.0
0,32836,en,Bill Burr: Why Do I Do This?,1.080121,0.0,Released,7.9,14.0
6100000,25741,en,Niko: Lentäjän poika,2.481381,0.0,Released,5.4,28.0
0,93782,en,Fate,0.005023,0.0,Released,0.0,0.0
0,373841,en,Pass-Thru,0.226731,0.0,Released,0.0,0.0
0,13539,en,Here On Earth,3.199357,0.0,Released,5.4,48.0
0,12661,en,Undercover Blues,2.614785,12416686.0,Released,6.2,47.0
0,3056,en,Frankenstein,1.533848,0.0,Released,4.6,10.0
0,157152,en,Moving Alan,0.252669,0.0,Released,0.0,0.0
0,51078,en,Getting Out,0.071764,0.0,Released,5.5,2.0
0,84827,en,The Life of Reilly,0.009687,0.0,Released,0.0,0.0
0,42244,en,The First Nudie Musical,0.096085,0.0,Released,4.5,2.0
0,169594,en,The Nostradamus Kid,0.508815,0.0,Released,3.5,2.0
60000000,353491,en,The Dark Tower,50.903593,71000000.0,Released,5.7,688.0
0,418969,en,The Irresistible Blueberry Farm,0.587236,0.0,Released,6.5,5.0
500000,347786,ru,Пионеры-герои,0.081696,0.0,Released,8.0,1.0
0,86118,en,This Way Up,0.670487,0.0,Released,7.7,9.0
8500000,230179,en,Big Game,6.911759,7500000.0,Released,5.3,387.0
0,5879,ja,愛のコリーダ,8.932494,0.0,Released,6.5,112.0
0,11349,en,Cape Fear,7.583191,0.0,Released,7.2,125.0
0,63274,it,Mani di velluto,0.693673,0.0,Released,6.3,17.0
0,248747,ru,Yolki 3,1.062573,0.0,Released,6.3,11.0
0,2004,de,Kebab Connection,6.624603,0.0,Released,6.6,20.0
0,32634,en,Two Rode Together,14.936586,0.0,Released,6.1,26.0
0,253980,en,Marvel One-Shot: All Hail the King,5.708815,0.0,Released,7.0,102.0
0,155191,en,A Thief Of Time,0.002785,0.0,Released,0.0,0.0
0,10588,en,The Cat in the Hat,13.706053,0.0,Released,4.9,380.0
0,41597,en,Night Train to Munich,1.505294,0.0,Released,7.1,21.0
0,14750,en,Mischief,7.356831,8692426.0,Released,6.2,28.0
0,77586,en,The Hagstone Demon,0.192393,0.0,Released,3.4,4.0
0,25112,en,Ballast,1.020165,0.0,Released,7.0,13.0
0,238748,en,Aloha Summer,1.256126,0.0,Released,2.5,2.0
5000000,551,en,The Poseidon Adventure,10.341849,84563118.0,Released,7.3,274.0
5000000,323677,en,Race,7.979302,24804129.0,Released,7.0,492.0
6000000,16403,sr,Čarlston za Ognjenku,1.836576,0.0,Released,6.1,5.0
0,214348,en,Qissa: The Tale of a Lonely Ghost,1.079835,0.0,Released,6.2,5.0
0,16246,en,Gone in 60 Seconds,3.560274,0.0,Released,6.5,40.0
0,86543,en,Rose Hill,0.625766,0.0,Released,0.0,1.0
0,31679,en,Eyewitness,1.316179,0.0,Released,5.9,25.0
0,45014,en,Anton Chekhov's The Duel,1.22775,0.0,Released,7.4,5.0
0,8213,de,Mitte Ende August,0.503049,0.0,Released,5.5,2.0
0,59701,en,Mr. Wong in Chinatown,0.165704,0.0,Released,4.5,3.0
16000000,48129,en,Run,5.857368,4409328.0,Released,5.5,13.0
0,58309,fr,L'école pour tous,0.281173,0.0,Released,5.5,5.0
0,45948,fr,Une histoire d'eau,1.127513,0.0,Released,5.6,13.0
0,344277,en,Caught,0.48592,0.0,Released,4.6,8.0
0,195030,fr,Palmipédarium,0.984033,0.0,Released,7.6,4.0
0,185341,es,[REC] 4: Apocalipsis,7.328242,190000.0,Released,5.2,269.0
0,37307,en,Conagher,0.559199,0.0,Released,4.8,5.0
0,38364,en,The Square Peg,1.311922,0.0,Released,6.6,11.0
0,23516,en,Frownland,0.039692,0.0,Released,5.0,1.0
8500000,339408,en,The Birth of a Nation,5.933047,15861566.0,Released,6.4,181.0
0,124,pl,Bez Konca,3.256676,0.0,Released,7.0,5.0
0,312797,en,The Barber,3.293362,0.0,Released,5.9,41.0
0,126148,en,Lightning in a Bottle,0.161543,0.0,Released,9.0,1.0
0,8272,en,The Savages,4.546164,0.0,Released,6.8,112.0
0,72057,it,Sorelle Mai,0.360795,0.0,Released,7.0,2.0
0,331392,en,Eloise,5.271207,0.0,Released,5.1,52.0
1400000,57436,da,The Erotic Man,1.038676,0.0,Released,7.0,4.0
0,25532,es,Crónica de una fuga,1.392353,0.0,Released,6.2,16.0
2700000,20605,ko,짝패,8.907871,0.0,Released,6.4,38.0
226408,3529,en,The Thin Man,10.573867,1423000.0,Released,7.4,97.0
0,90770,en,I Vinti,0.152969,0.0,Released,5.5,3.0
0,43788,en,Pimpernel Smith,1.523435,0.0,Released,7.3,10.0
0,141419,de,Arnulf Rainer,0.693517,0.0,Released,4.9,14.0
0,40594,en,Julia Sweeney - Letting Go of God,0.357063,0.0,Released,8.4,5.0
7000000,1940,en,Porgy and Bess,1.678935,0.0,Released,5.7,6.0
300000,49991,en,The Devil At Your Heels,1e-06,0.0,Released,5.3,2.0
0,37296,en,Protocol,3.665599,0.0,Released,6.0,21.0
0,22371,en,Minutemen,7.9865,0.0,Released,5.1,52.0
0,280509,en,Common,1.113581,0.0,Released,6.4,14.0
0,193459,en,Lucky Losers,0.002589,0.0,Released,0.0,0.0
0,143451,it,Arcana,0.652815,0.0,Released,5.5,2.0
0,56435,it,Il segno di Venere,0.312283,0.0,Released,6.7,3.0
0,10778,en,The Man Who Wasn't There,7.204951,0.0,Released,7.4,366.0
97,78101,it,Uomini contro,0.96872,0.0,Released,7.3,19.0
500000,296778,es,Muerte en Buenos Aires,1.427255,0.0,Released,5.7,7.0
170000000,100402,en,Captain America: The Winter Soldier,18.717704,714766572.0,Released,7.6,5881.0
0,113743,en,Jupiter's Darling,0.852036,0.0,Released,0.0,0.0
0,55756,fi,Vääpeli Körmy ja marsalkan sauva,0.001021,0.0,Released,3.3,4.0
0,36527,en,Phar Lap,0.709445,0.0,Released,7.3,9.0
0,3767,en,Gilda,4.562074,0.0,Released,7.6,113.0
0,47796,it,Mamma Roma,2.481885,0.0,Released,7.5,45.0
0,31952,en,The Vampire Lovers,3.448018,0.0,Released,6.5,36.0
0,78076,en,Hell Up In Harlem,0.957581,0.0,Released,4.1,9.0
0,172474,en,The Juche Idea,0.189007,0.0,Released,5.0,1.0
0,265982,en,Holidaze: The Christmas That Almost Didn't Happen,0.127949,0.0,Released,6.0,1.0
0,34496,en,Storage,0.346332,0.0,Released,6.6,7.0
0,288587,en,Vie Sauvage,2.144842,0.0,Released,6.7,19.0
0,43075,en,The Cabin in the Cotton,0.296602,0.0,Released,6.0,6.0
0,386172,en,The Rift,2.764506,0.0,Released,4.3,12.0
0,75004,ko,풍산개,0.315971,0.0,Released,6.3,8.0
0,10819,pl,Wesele,0.483616,0.0,Released,6.6,7.0
0,186292,fi,Neitoperho,0.039117,0.0,Released,5.0,1.0
0,36760,en,The 3rd Voice,0.823651,0.0,Released,6.3,2.0
0,14710,en,The Westerner,1.499865,0.0,Released,6.1,24.0
0,71719,ja,俺は待ってるぜ,0.367793,0.0,Released,5.0,2.0
0,92657,en,Lick the Star,0.772817,0.0,Released,6.6,14.0
0,105158,en,Edison Kinetoscopic Record of a Sneeze,0.312246,0.0,Released,4.7,12.0
0,43825,en,Allegheny Uprising,0.457611,0.0,Released,5.2,9.0
0,259557,en,Running Scared,0.997875,0.0,Released,5.0,1.0
0,39968,fr,Western,0.575924,0.0,Released,5.3,3.0
0,31264,it,Ator l'invincibile 2,3.169575,0.0,Released,1.9,15.0
0,312452,xx,La Vague,0.173584,0.0,Released,4.0,5.0
0,56165,en,Billy the Kid vs. Dracula,0.53403,0.0,Released,4.7,3.0
0,72317,en,True Blue,0.370335,0.0,Released,6.0,2.0
0,199578,en,Patrick,12.014928,0.0,Released,4.6,63.0
0,52686,ja,太陽の王子ホルスの大冒険,1.228767,0.0,Released,6.4,17.0
0,20007,en,The Bugs Bunny/Road Runner Movie,2.684017,0.0,Released,6.7,29.0
0,42733,it,Comizi d'amore,0.474874,0.0,Released,7.9,10.0
0,28532,en,Danza macabra,0.684865,0.0,Released,7.5,11.0
0,34043,en,On the Line,4.118177,0.0,Released,4.1,10.0
0,411717,ta,பைரவா,1.459459,17000000.0,Released,6.5,12.0
0,18189,en,Dirty Love,7.125902,0.0,Released,4.9,26.0
40000000,9889,en,Shallow Hal,12.520688,141069860.0,Released,5.7,764.0
0,25739,en,L'associé,0.000308,0.0,Released,6.0,3.0
0,97995,en,Seven Years Bad Luck,0.141558,0.0,Released,5.6,4.0
0,30867,en,Scott Walker: 30 Century Man,0.415136,0.0,Released,7.0,8.0
10000000,13998,en,Margot at the Wedding,9.374829,0.0,Released,5.9,74.0
0,11510,en,Repossessed,11.966566,1382462.0,Released,4.5,44.0
0,102304,en,Whatever,0.291914,0.0,Released,8.3,2.0
0,44417,nl,Hector,1.105248,0.0,Released,7.6,6.0
16000000,18070,en,Black Dawn,9.989719,0.0,Released,3.6,21.0
0,205939,en,The Crown and the Dragon,2.897734,0.0,Released,4.9,18.0
0,31052,en,The Accidental Tourist,4.771107,0.0,Released,5.9,55.0
0,121197,en,Never Fear,0.612655,0.0,Released,6.7,3.0
0,172747,it,Orazi e Curiazi,0.032796,0.0,Released,0.0,0.0
23000000,12651,en,Memphis Belle,8.854911,0.0,Released,6.4,123.0
0,372985,en,Boris Sans Béatrice,0.57672,0.0,Released,5.0,2.0
0,1815,en,The Big Sleep,1.713244,0.0,Released,6.0,13.0
0,301876,en,30 Years to Life,0.039591,0.0,Released,5.0,1.0
0,17199,fr,La Moitié gauche du frigo,0.036935,0.0,Released,5.0,1.0
0,193726,en,ABCs of Death 2,8.254856,7171.0,Released,5.5,89.0
0,31776,en,Where the Money is,8.851354,0.0,Released,5.5,15.0
0,281298,ko,신의 한 수,1.71351,0.0,Released,6.9,30.0
0,14807,en,The Long Good Friday,11.693374,0.0,Released,7.1,87.0
7000000,19384,en,Dark Angel,7.958502,9229401.0,Released,5.5,75.0
0,407048,en,Scott Hall: Living on a Razor's Edge,0.003921,0.0,Released,10.0,2.0
0,379441,en,Greater,1.912697,0.0,Post Production,7.5,25.0
0,53571,en,"Parlor, Bedroom and Bath",0.122557,0.0,Released,2.5,2.0
0,260401,en,Evening's Civil Twilight in Empires of Tin,0.003584,0.0,Released,0.0,0.0
0,113369,fr,Le cas Pinochet,0.10064,0.0,Released,8.0,2.0
0,190160,en,While the City Sleeps,0.385791,0.0,Released,5.0,2.0
500000,54940,en,Ground Control,8.437586,0.0,Released,5.6,18.0
26000000,9358,en,Final Destination 2,12.638573,90426405.0,Released,5.9,1046.0
0,24556,en,The Land Before Time XI: Invasion of the Tinysauruses,4.40127,0.0,Released,5.9,35.0
0,224297,en,The New Black,0.069292,0.0,Released,8.0,1.0
0,25389,en,Matinee,7.256473,9532895.0,Released,6.4,52.0
0,350554,en,Cha Cha Cha,0.024378,0.0,Released,7.0,2.0
0,267268,es,Más negro que la noche,1.028514,0.0,Released,4.0,18.0
0,45219,en,The Southerner,0.860984,0.0,Released,5.7,10.0
16800000,18615,en,Fur: An Imaginary Portrait of Diane Arbus,5.108321,2281089.0,Released,5.8,73.0
0,36246,ja,MONDAY,1.089339,0.0,Released,7.5,22.0
0,394223,en,Sniper: Special Ops,3.88813,0.0,Released,5.0,25.0
0,161277,en,Flight from Death: The Quest for Immortality,0.296731,0.0,Released,0.0,0.0
0,8841,fr,Entre les murs,10.940451,28814580.0,Released,6.9,179.0
0,275468,en,"Back to the Garden, Flower Power Comes Full Circle",0.04,0.0,Released,6.0,1.0
7000000,48620,en,The Mighty Macs,2.045158,0.0,Released,5.0,15.0
0,38271,it,Grand Hotel Excelsior,1.552341,0.0,Released,6.1,33.0
0,3938,en,Blondie Plays Cupid,0.56455,0.0,Released,7.0,3.0
0,52103,zh,Xiao Wu,0.350365,0.0,Released,7.2,13.0
0,202183,de,Ein Schnitzel für drei,0.066185,0.0,Released,7.5,1.0
0,10613,en,The King Is Alive,5.43754,0.0,Released,5.8,9.0
0,252529,en,Another Me,5.203937,0.0,Released,4.7,77.0
0,84050,en,Fanny,0.670182,0.0,Released,5.8,9.0
